slug,page_url,page_title,page_type,cluster,priority,status,last_updated,notebook_url,source_materials,prompt_used,video_duration_target,video_duration_actual,youtube_video_id,youtube_url,yt_title,yt_description,yt_tags,yt_thumbnail_path,video_drive_id,yt_playlist,yt_chapters,embed_position,embed_status,schema_status,view_count_30d,clickthrough_30d,linkedin_post_text,linkedin_status,linkedin_scheduled_date,linkedin_url,linkedin_posted_date,notes
learn-get-business-funding-building-paydex-to-80,/learn/get-business-funding/building-paydex-to-80/,Building PAYDEX to 80+,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:24,,,Building PAYDEX to 80+ | Able Learn,"The fastest path to business credit. Once your business infrastructure is set, build a PAYDEX of 80 or higher. That's the threshold lenders and vendors want b

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/building-paydex-to-80/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:10 The Number
00:29 How It Builds
00:49 The Edge
01:09 The Timeline
01:31 Critical Step
01:52 The Foundation
02:17 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-building-paydex-to-80/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:10 The Number
00:29 How It Builds
00:49 The Edge
01:09 The Timeline
01:31 Critical Step
01:52 The Foundation
02:17 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-business-credit-cards-explained,/learn/get-business-funding/business-credit-cards-explained/,Business credit cards explained,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:54,,,Business credit cards explained | Able Learn,"Personal guarantee vs true business credit. Business cards come in two flavors, and most people don't know which one they have. The difference determines whet

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/business-credit-cards-explained/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:11 The Basics
00:29 Rule 1
00:48 Rule 2
01:08 Nuance
01:34 Watch Out
01:58 The Stakes
02:19 The Plan
02:45 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-business-credit-cards-explained/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:11 The Basics
00:29 Rule 1
00:48 Rule 2
01:08 Nuance
01:34 Watch Out
01:58 The Stakes
02:19 The Plan
02:45 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-grants-where-to-actually-find-them,/learn/get-business-funding/grants-where-to-actually-find-them/,Grants: where to actually find them,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:41,,,Grants: where to actually find them | Able Learn,"Free money exists, but it takes work. Grants are the best funding. You don't pay them back. Also the most competitive. Most small business grants go to specif

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/grants-where-to-actually-find-them/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:10 The Reality
00:37 Federal Source
00:58 Sba Programs
01:22 Local First
01:47 Corporate Grants
02:10 Rule One
02:32 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-grants-where-to-actually-find-them/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:10 The Reality
00:37 Federal Source
00:58 Sba Programs
01:22 Local First
01:47 Corporate Grants
02:10 Rule One
02:32 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-personal-credit-vs-business-credit,/learn/get-business-funding/personal-credit-vs-business-credit/,Personal credit vs business credit,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:17,,,Personal credit vs business credit | Able Learn,"Two separate systems. Most owners don't know their business can build its own credit profile. That changes how funding works.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/personal-credit-vs-business-credit/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:09 The Basics
00:30 Personal Credit
00:49 Business Credit
01:10 Why It Matters
01:31 How Lenders See You
01:51 Start Now
02:10 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-personal-credit-vs-business-credit/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:09 The Basics
00:30 Personal Credit
00:49 Business Credit
01:10 Why It Matters
01:31 How Lenders See You
01:51 Start Now
02:10 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-sba-loans-explained,/learn/get-business-funding/sba-loans-explained/,SBA loans explained,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:41,,,SBA loans explained | Able Learn,"The cheapest money you can borrow. The SBA doesn't lend directly. They guarantee loans made by banks, so banks take less risk, and you get better rates and lo

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/sba-loans-explained/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:09 The Basics
00:28 The Numbers
00:49 Program 1
01:13 Programs 2 And 3
01:38 2025 Rules
02:05 The Timeline
02:33 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-sba-loans-explained/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:09 The Basics
00:28 The Numbers
00:49 Program 1
01:13 Programs 2 And 3
01:38 2025 Rules
02:05 The Timeline
02:33 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-setting-up-a-fundable-business,/learn/get-business-funding/setting-up-a-fundable-business/,Setting up a fundable business,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:45,,,Setting up a fundable business | Able Learn,"The infrastructure lenders expect to see. Before applying for funding, your business has to look like a real business to any lender pulling your file. This ta

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/setting-up-a-fundable-business/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:11 The Reality
00:29 Steps 1 & 2
00:54 Steps 3 & 4
01:21 Steps 5, 6 & 7
01:48 Steps 8 & 9
02:17 The Payoff
02:38 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-setting-up-a-fundable-business/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:11 The Reality
00:29 Steps 1 & 2
00:54 Steps 3 & 4
01:21 Steps 5, 6 & 7
01:48 Steps 8 & 9
02:17 The Payoff
02:38 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-understanding-business-credit-bureaus,/learn/get-business-funding/understanding-business-credit-bureaus/,Understanding business credit bureaus,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:02,,,Understanding business credit bureaus | Able Learn,"The three agencies that rate your business. Personal credit has Experian, Equifax, TransUnion. Business credit has three too: Dun & Bradstreet, Experian Busin

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/understanding-business-credit-bureaus/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:09 The Landscape
00:32 Bureau 1
01:05 First Step
01:29 Bureau 2
01:59 Bureau 3
02:26 How Able Helps
02:55 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-understanding-business-credit-bureaus/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:09 The Landscape
00:32 Bureau 1
01:05 First Step
01:29 Bureau 2
01:59 Bureau 3
02:26 How Able Helps
02:55 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-why-small-business-owners-get-denied,/learn/get-business-funding/why-small-business-owners-get-denied/,Why small business owners get denied,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:10,,,Why small business owners get denied | Able Learn,"The reasons behind the rejections. Roughly 80% of small business loan applications get denied. The reasons are almost always the same handful of issues, all f

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/why-small-business-owners-get-denied/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:09 The Truth
00:27 Denial Reason 1
00:53 Denial Reason 2
01:20 Denial Reason 3
01:47 Denial Reason 4
02:10 Denial Reason 5
02:29 The Fix
03:01 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-why-small-business-owners-get-denied/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:09 The Truth
00:27 Denial Reason 1
00:53 Denial Reason 2
01:20 Denial Reason 3
01:47 Denial Reason 4
02:10 Denial Reason 5
02:29 The Fix
03:01 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-your-6-month-funding-readiness-roadmap,/learn/get-business-funding/your-6-month-funding-readiness-roadmap/,Your 6-month funding readiness roadmap,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:27,,,Your 6-month funding readiness roadmap | Able Learn,"From unfundable to approved. The full playbook for going from unfundable to approved in six months. The sequence matters. Each step builds on the last.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/your-6-month-funding-readiness-roadmap/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:09 The Playbook
00:35 Month 1
01:11 Month 2
01:43 Month 3
02:11 Months 4-5
02:47 Month 6
03:19 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-your-6-month-funding-readiness-roadmap/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:09 The Playbook
00:35 Month 1
01:11 Month 2
01:43 Month 3
02:11 Months 4-5
02:47 Month 6
03:19 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-compound-interest-and-the-time-value-of-money,/learn/how-money-works/compound-interest-and-the-time-value-of-money/,Compound interest and the time value of money,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:16,,,Compound interest and the time value of money | Able Learn,"Why starting early beats starting bigger. Compound interest is when your money earns money, then that money earns money, then that. The Rule of 72 stacked ove

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/compound-interest-and-the-time-value-of-money/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:10 The Mechanic
00:35 Rule 1
00:54 Rule 2
01:16 Rule 3
01:34 The Hard Truth
01:50 Start Now
02:08 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-compound-interest-and-the-time-value-of-money/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:10 The Mechanic
00:35 Rule 1
00:54 Rule 2
01:16 Rule 3
01:34 The Hard Truth
01:50 Start Now
02:08 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-firsts-the-big-life-moments,/learn/how-money-works/firsts-the-big-life-moments/,Firsts: the big life moments,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:01,,,Firsts: the big life moments | Able Learn,"First car, first home, marriage, family. Everyone hits the same money moments. First car. First home. Marriage. Career change. Starting a family. Retirement. 

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/firsts-the-big-life-moments/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:15 The Big Picture
00:30 First Car
00:53 First Home
01:17 Marriage
01:39 Career + Family
02:05 Retirement
02:33 How Able Helps
02:53 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-firsts-the-big-life-moments/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:15 The Big Picture
00:30 First Car
00:53 First Home
01:17 Marriage
01:39 Career + Family
02:05 Retirement
02:33 How Able Helps
02:53 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-milestone-2-proper-protection,/learn/how-money-works/milestone-2-proper-protection/,Milestone 2: Proper protection,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:39,,,Milestone 2: Proper protection | Able Learn,"Protect your income before you grow it. Most people think wealth building starts with investing. It starts with protection. One uninsured accident or early de

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/milestone-2-proper-protection/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:06 The Principle
00:24 The Risk
00:44 Coverage 1
01:05 Coverage 2
01:36 Coverage 3
02:00 The Rule
02:31 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-milestone-2-proper-protection/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:06 The Principle
00:24 The Risk
00:44 Coverage 1
01:05 Coverage 2
01:36 Coverage 3
02:00 The Rule
02:31 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-milestone-3-emergency-fund,/learn/how-money-works/milestone-3-emergency-fund/,Milestone 3: Emergency fund,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:05,,,Milestone 3: Emergency fund | Able Learn,"The cash that keeps you off the credit card. An emergency fund is cash set aside for life's surprises. Flat tire. Medical bill. A month where work doesn't com

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/milestone-3-emergency-fund/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:10 The Fund
00:28 Variable Income
00:46 The Steps
01:01 The Goal
01:20 The Rule
01:36 After You Use It
01:57 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-milestone-3-emergency-fund/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:10 The Fund
00:28 Variable Income
00:46 The Steps
01:01 The Goal
01:20 The Rule
01:36 After You Use It
01:57 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-milestone-4-debt-management,/learn/how-money-works/milestone-4-debt-management/,Milestone 4: Debt management,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:19,,,Milestone 4: Debt management | Able Learn,"The drag on every wealth plan. Debt is the biggest drag on wealth building. Every dollar of interest can't compound for your future. The 4 most common adult d

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/milestone-4-debt-management/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:11 The Foundation
00:27 Know Your Numbers
00:47 Rule Of 72
01:07 The 28/36 Rule
01:29 The Move
01:47 How Able Helps
02:11 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-milestone-4-debt-management/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:11 The Foundation
00:27 Know Your Numbers
00:47 Rule Of 72
01:07 The 28/36 Rule
01:29 The Move
01:47 How Able Helps
02:11 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-milestone-5-cash-flow,/learn/how-money-works/milestone-5-cash-flow/,Milestone 5: Cash flow,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:17,,,Milestone 5: Cash flow | Able Learn,"The gap between earning and spending. Cash flow is the most important number most people don't track. Income minus expenses = freedom. Bigger gap, more option

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/milestone-5-cash-flow/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:06 The Number
00:21 The Problem
00:38 Rule 1
00:55 Rule 2
01:12 Rule 3
01:31 Rule 4
01:49 The Tool
02:09 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-milestone-5-cash-flow/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:06 The Number
00:21 The Problem
00:38 Rule 1
00:55 Rule 2
01:12 Rule 3
01:31 Rule 4
01:49 The Tool
02:09 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-milestone-6-build-wealth,/learn/how-money-works/milestone-6-build-wealth/,Milestone 6: Build wealth,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:18,,,Milestone 6: Build wealth | Able Learn,"Making your money work for you. With protection set, emergency fund funded, and debt under control, make your money work for you. That means investing. Not da

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/milestone-6-build-wealth/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:09 Milestone 6
00:28 The Strategy
00:49 Step One
01:09 The Rule
01:29 Start Here
01:48 The Target
02:10 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-milestone-6-build-wealth/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:09 Milestone 6
00:28 The Strategy
00:49 Step One
01:09 The Rule
01:29 Start Here
01:48 The Target
02:10 Outro",top,pending,pending,,,,,,,,
